session,sales,duration,clicks,items,buy
14997,0,2907.336,10,7,0
15253,0,709.791,5,5,0
15381,0,1057.978,9,4,0
15509,0,372.017,4,3,0
15637,0,177.472,4,3,0
15893,0,1641.766,3,3,0
16021,0,47.26,2,2,0
16149,0,54.523,2,2,0
16277,0,142.231,3,3,0
16533,0,2062.596,6,6,0
16661,0,80.126,2,1,0
16789,0,125.668,2,2,0
16917,0,181.356,2,2,0
17173,0,727.391,9,9,0
17301,0,372.137,4,1,0
17429,0,42.067,3,3,0
17557,0,146.747,5,5,0
17813,0,224.634,2,1,0
17941,0,162.832,4,4,0
18069,0,670.775,10,7,0
18197,0,290.726,4,4,0
18453,0,148.756,2,2,0
18581,0,256.556,5,5,0
18709,0,94.251,2,2,0
18837,0,269.78,5,4,0
19093,0,1096.491,4,4,0
19221,0,54.42,2,2,0
19349,0,46.857,3,1,1
19477,0,1595.891,8,7,0
19733,0,232.952,2,2,0
19861,0,296.989,2,2,0
19989,0,1214.872,13,12,0
20117,0,65.296,2,2,0
20373,0,366.881,6,4,0
20501,0,0.0,1,1,0
20629,0,32.983,2,2,0
20757,0,1060.233,4,2,0
21013,0,318.813,2,2,0
21141,0,165.128,8,8,0
21269,0,300.437,8,3,1
21397,0,9.03,2,1,1
21653,0,509.321,8,8,0
21781,0,38.313,2,2,0
21909,0,142.919,2,2,0
22037,0,147.3,3,2,0
22293,0,0.0,1,1,0
22421,0,114.497,2,2,0
22549,0,36.349,2,2,0
22677,0,209.417,4,3,0
22933,0,11.352,2,2,0
23061,0,1202.41,7,3,0
23189,0,75.31,2,2,0
23317,0,3963.38,3,3,0
23573,0,228.926,4,2,0
23701,0,54.932,2,2,0
23829,0,228.724,4,2,1
23957,0,624.315,3,1,1
24213,0,122.647,3,3,0
24341,0,439.312,7,7,0
24469,0,0.0,1,1,0
24597,0,24.674,3,1,0
24853,0,705.027,4,4,0
24981,0,24.831,2,2,0
25109,0,76.621,3,1,1
25237,0,155.231,3,2,0
25493,0,91.452,2,2,0
25621,0,0.0,1,1,0
25749,0,309.215,2,1,0
25877,0,130.4,2,2,0
26133,0,1752.558,8,6,0
26261,0,226.611,3,3,0
26389,0,976.057,4,4,0
26517,0,211.759,4,4,0
26773,0,0.673,2,1,0
26901,0,47.362,2,2,0
27029,0,95.761,2,2,0
27157,0,2963.945,9,5,1
27413,0,28.123,2,2,0
27541,0,678.342,6,5,0
27669,0,224.981,3,3,0
27797,0,27.047,2,2,0
28053,0,602.643,4,2,0
28181,0,538.117,3,3,0
28309,0,1213.165,12,9,0
28437,0,27.121,3,1,0
28693,0,275.007,5,2,0
28821,0,155.065,4,4,0
28949,0,186.668,2,1,0
29077,0,176.512,4,4,0
29333,0,234.273,4,3,0
29461,0,66.209,3,3,0
29589,0,2078.662,16,11,0
29717,0,34.83,2,2,0
29973,0,42.943,2,1,0
30101,0,1383.906,14,8,1
30229,0,197.545,2,2,0
30357,0,0.0,1,1,0
30613,0,0.0,1,1,0
30741,0,142.39,5,1,1
30869,0,546.915,11,7,1
30997,0,213.888,2,2,0
31253,0,105.51,2,2,0
31381,0,94.414,2,2,0
31509,0,26.539,2,1,0
31637,0,121.239,3,3,0
31893,0,128.506,3,2,0
32021,0,688.466,3,1,0
32149,0,2196.266,6,4,0
32277,0,41.417,2,2,0
32533,0,188.848,2,1,0
32661,0,276.808,7,6,0
32789,0,1052.21,6,5,0
32917,0,3534.58,11,7,0
33173,0,126.941,2,1,0
33301,0,260.118,10,10,0
33429,0,2890.057,43,43,0
33557,0,23.517,2,2,0
33813,0,25.261,2,2,0
33941,0,421.021,5,4,0
34069,0,621.632,2,2,0
34197,0,37.746,2,2,0
34453,0,280.011,2,1,0
34581,0,123.995,3,2,0
34709,0,399.923,2,1,0
34837,0,61.604,2,2,0
35093,0,74.096,2,2,0
35221,0,221.094,7,6,0
35349,0,60.214,2,2,0
35477,0,583.136,6,6,0
35733,0,128.383,3,3,0
35861,0,1154.862,9,9,0
35989,0,90.252,2,2,0
36117,0,208.25,3,3,0
36373,0,156.352,3,2,0
36501,0,245.885,5,5,0
36629,0,0.0,1,1,0
36757,0,124.404,2,2,0
37013,0,62.653,3,3,0
37141,0,38.789,2,2,0
37269,0,84.395,2,2,0
37397,0,17.741,2,2,0
37653,0,46.948,2,1,0
37781,0,2653.416,4,2,0
37909,0,405.237,6,6,0
38037,0,176.667,3,3,0
38293,0,39.945,2,2,0
38421,0,63.098,2,1,0
38549,0,48.78,3,3,0
38677,0,451.925,4,2,0
38933,0,28.765,3,3,0
39061,0,0.0,1,1,0
39189,0,563.759,5,5,0
39317,0,0.0,1,1,0
39573,0,392.858,3,3,0
39701,0,0.04,2,2,0
39829,0,292.192,7,3,0
39957,0,192.539,3,3,0
40213,0,193.008,2,2,0
40341,0,0.0,1,1,0
40469,0,836.155,18,11,0
40597,0,1384.698,8,3,1
40853,0,0.0,1,1,0
40981,0,169.699,2,1,0
41109,0,249.872,7,4,0
41237,0,100.415,4,2,1
41493,0,196.958,3,3,0
41621,0,288.527,4,4,0
41749,0,38.891,2,1,0
41877,0,201.015,3,3,0
42133,0,143.193,3,2,0
42261,0,139.717,2,2,0
42389,0,188.257,4,4,0
42517,0,239.134,5,4,0
42773,0,108.657,5,3,0
42901,0,0.586,2,2,0
43029,0,958.321,3,2,0
43157,0,173.597,2,1,0
43413,0,15.102,2,2,0
43541,0,404.238,3,3,0
43669,0,85.718,2,1,0
43797,0,62.358,2,2,0
44053,0,0.0,1,1,0
44181,0,351.126,6,5,0
44309,0,205.351,2,2,0
44437,0,163.771,3,3,0
44693,0,56.969,2,2,0
44821,0,569.931,2,1,0
44949,0,16.258,2,2,0
45077,0,74.651,2,2,0
45333,0,628.833,2,2,0
45461,0,194.952,3,3,0
45589,0,56.843,2,1,0
45717,0,69.773,2,1,0
45973,0,23.092,2,2,0
46101,0,74.349,2,2,0
46229,0,545.564,6,5,0
46357,0,0.0,1,1,0
46613,0,0.0,1,1,0
46741,0,115.476,2,2,0
46869,0,0.59,2,1,0
46997,0,422.597,4,1,0
47253,0,2.914,2,1,1
47381,0,1.195,2,1,0
47509,0,23.08,2,2,0
47637,0,1657.257,10,4,1
47893,0,89.683,2,2,0
48021,0,45.494,2,2,0
48149,0,645.184,6,6,0
48277,0,1.135,2,1,0
48533,0,341.363,2,2,0
48661,0,1046.624,5,3,0
48789,0,3428.239,2,1,0
48917,0,2.302,2,1,0
49173,0,2579.706,6,6,0
49301,0,252.77,3,3,0
49429,0,2708.18,6,3,0
49557,0,133.37,2,1,0
49813,0,178.023,3,3,0
49941,0,76.98,2,1,0
50069,0,54.539,2,2,0
50197,0,179.33,6,4,0
50453,0,1703.652,2,1,0
50581,0,110.009,4,4,0
50709,0,0.0,1,1,0
50837,0,240.217,5,3,0
51093,0,899.927,15,9,0
51221,0,366.762,3,3,0
51349,0,302.815,4,4,0
51477,0,88.928,3,2,0
51733,0,96.762,2,2,0
51861,0,1182.265,17,9,0
51989,0,90.377,7,2,1
52117,0,212.556,2,2,0
52373,0,991.834,3,2,0
52501,0,63.536,3,3,0
52629,0,233.241,4,4,0
52757,0,1165.661,4,3,0
53013,0,142.808,2,2,0
53141,0,25.261,3,2,0
53269,0,546.145,8,3,0
53397,0,67.529,2,2,0
53653,0,263.514,11,2,0
53781,0,331.327,3,3,0
53909,0,61.314,2,1,0
54037,0,72.65,2,2,0
54293,0,711.184,14,11,0
54421,0,214.457,3,2,1
54549,0,52.477,2,2,0
54677,0,82.278,3,2,0
54933,0,281.037,4,2,1
55061,0,255.365,11,5,0
55189,0,0.0,1,1,0
55317,0,31.317,2,2,0
55573,0,41.049,3,3,0
55701,0,139.993,3,3,0
55829,0,191.352,4,1,0
55957,0,2474.773,3,2,0
56213,0,1988.948,13,7,1
56341,0,27.357,2,1,1
56469,0,36.459,2,1,1
56597,0,77.87,2,2,0
56853,0,1109.584,2,2,0
56981,0,403.014,3,3,0
57109,0,32.848,2,2,0
57237,0,343.411,7,3,1
57493,0,0.0,1,1,0
57621,0,8.379,2,2,0
57749,0,902.174,14,7,0
57877,0,32.622,2,2,0
58133,0,0.0,1,1,0
58261,0,900.788,5,5,0
58389,0,139.314,3,3,0
58517,0,306.125,2,2,0
58773,0,9.182,2,2,0
58901,0,3917.259,20,6,0
59029,0,207.556,2,2,0
59157,0,954.228,2,2,0
59413,0,8549.65,35,33,0
59541,0,1855.722,11,8,1
59669,0,80.684,2,1,0
59797,0,27.959,2,2,0
60053,0,249.768,6,4,1
60181,0,110.088,4,3,0
60309,0,8.225,2,2,0
60437,0,341.199,7,7,0
60693,0,141.377,3,2,0
60821,0,152.578,2,2,0
60949,0,2164.566,10,10,0
61077,0,34.832,2,2,0
61333,0,129.798,3,3,0
61461,0,782.481,8,7,0
61589,0,891.767,3,2,0
61717,0,398.493,2,2,0
61973,0,1.196,2,1,0
62101,0,124.395,2,2,0
62229,0,592.787,3,3,0
62357,0,161.458,2,2,0
62613,0,61.204,2,2,0
62741,0,61.815,2,2,0
62869,0,400.956,2,2,0
62997,0,0.0,1,1,0
63253,0,6.999,2,2,0
63381,0,75.96,2,2,0
63509,0,1919.422,11,3,0
63637,0,655.58,2,1,0
63893,0,847.104,3,3,0
64021,0,958.061,4,3,0
64149,0,74.39,2,2,0
64277,0,1145.021,3,1,0
64533,0,406.737,4,4,0
64661,0,178.006,3,3,0
64789,0,515.932,4,4,0
64917,0,1553.094,14,11,0
65173,0,158.936,6,3,0
65301,0,829.158,2,2,0
65429,0,1088.582,5,1,0
65557,0,86.424,4,4,0
65813,0,29.607,2,2,0
65941,0,356.544,3,3,0
66069,0,157.668,3,3,0
66197,0,200.792,4,4,0
66453,0,569.13,3,1,0
66581,0,29.652,2,2,0
66709,0,47.07,3,2,1
66837,0,557.811,12,5,0
67093,0,73.468,2,2,0
67221,0,269.855,4,4,0
67349,0,22.046,2,2,0
67477,0,214.486,4,3,0
67733,0,36.124,2,2,0
67861,0,2570.011,6,6,0
67989,0,924.596,4,4,0
68117,0,30.12,3,1,0
68373,0,3.521,2,1,0
68501,0,2059.683,17,16,0
68629,0,166.001,2,1,0
68757,0,208.535,5,4,0
69013,0,75.367,2,2,0
69141,0,102.849,2,2,0
69269,0,92.292,2,2,0
69397,0,1816.177,4,4,0
69653,0,1347.053,2,1,0
69781,0,427.955,7,3,0
69909,0,1418.981,16,10,1
70037,0,267.156,2,2,0
70293,0,0.0,1,1,0
70421,0,131.644,5,5,0
70549,0,2534.744,6,4,0
70677,0,486.648,5,4,1
70933,0,169.765,2,1,0
71061,0,1.97,2,1,0
71189,0,0.0,1,1,0
71317,0,469.19,4,4,0
71573,0,484.9,2,2,0
71701,0,119.326,2,2,0
71829,0,42.315,2,2,0
71957,0,128.135,2,1,0
72213,0,45.67,2,1,1
72341,0,35.469,2,1,0
72469,0,0.0,1,1,0
72597,0,113.264,2,1,0
72853,0,113.698,2,1,1
72981,0,26.124,2,1,0
73109,0,124.949,2,2,0
73237,0,440.994,3,2,0
73493,0,0.0,1,1,0
73621,0,207.766,9,5,1
73749,0,199.376,2,1,1
73877,0,8.96,2,2,1
74133,0,2720.688,3,3,0
74261,0,51.601,3,3,0
74389,0,135.226,4,3,0
74517,0,716.839,11,7,1
74773,0,19.782,2,2,0
74901,0,88.676,2,1,0
75029,0,130.224,2,2,0
75157,0,3.176,2,1,0
75413,0,22.047,2,2,0
75541,0,608.17,2,2,0
75669,0,313.658,4,4,0
75797,0,145.902,4,4,0
76053,0,113.573,4,3,0
76181,0,115.272,3,2,0
76309,0,18.435,4,4,0
76437,0,279.277,4,1,0
76693,0,42.99,2,2,0
76821,0,266.18,5,4,0
76949,0,38.702,2,1,0
77077,0,710.828,10,8,0
77333,0,181.283,4,1,0
77461,0,2.01,2,1,0
77589,0,194.771,4,4,0
77717,0,146.954,3,2,0
77973,0,1655.51,2,2,0
78101,0,67.444,2,2,0
78229,0,3487.47,12,11,0
78357,0,811.772,2,2,0
78613,0,143.492,3,3,0
78741,0,38.754,2,2,0
78869,0,89.71,2,2,0
78997,0,185.559,2,1,0
79253,0,73.131,2,1,0
79381,0,263.19,4,3,0
79509,0,36.984,2,2,0
79637,0,36.964,2,2,0
79893,0,37.682,2,2,0
80021,0,282.686,10,4,0
80149,0,173.806,2,2,0
80277,0,173.607,2,2,0
80533,0,58.953,2,2,0
80661,0,253.251,2,1,0
80789,0,2837.589,2,1,0
80917,0,56.472,2,2,0
81173,0,4997.643,26,18,1
81301,0,164.525,4,3,0
81429,0,0.0,1,1,0
81557,0,2.435,2,1,0
81813,0,0.0,1,1,0
81941,0,523.331,2,1,0
82069,0,56.976,4,4,0
82197,0,539.495,12,9,0
82453,0,19.294,2,2,0
82581,0,57.534,2,2,0
82709,0,4.266,2,1,0
82837,0,1133.2,5,3,0
83093,0,0.0,1,1,0
83221,0,0.0,1,1,0
83349,0,112.036,2,1,0
83477,0,206.266,2,1,1
83733,0,51.338,2,2,0
83861,0,198.236,3,3,0
83989,0,0.0,1,1,0
84117,0,92.567,3,2,0
84373,0,3.382,2,1,0
84501,0,219.132,4,3,0
84629,0,1083.03,5,5,0
84757,0,78.427,4,2,0
85013,0,143.002,4,2,1
85141,0,143.242,2,2,0
85269,0,331.209,10,6,0
85397,0,88.768,4,1,0
85653,0,109.394,2,2,0
85781,0,201.905,4,4,0
85909,0,690.904,2,2,0
86037,0,0.0,1,1,0
86293,0,237.717,5,5,0
86421,0,116.103,3,3,0
86549,0,22.465,2,2,0
86677,0,136.119,2,1,0
86933,0,1022.711,3,3,0
87061,0,776.842,2,2,0
87189,0,41.303,2,2,0
87317,0,174.158,4,4,1
87573,0,91.409,3,2,0
87701,0,109.366,4,2,0
87829,0,197.109,5,5,0
87957,0,248.917,3,3,0
88213,0,45.898,3,3,0
88341,0,294.581,2,2,0
88469,0,0.0,1,1,0
88597,0,41.399,2,2,0
88853,0,1758.618,5,2,0
88981,0,0.0,1,1,0
89109,0,210.075,10,1,0
89237,0,140.725,3,3,0
89493,0,36.838,2,2,0
89621,0,1184.324,5,2,1
89749,0,31.328,2,2,0
89877,0,138.116,2,1,0
90133,0,785.622,7,4,0
90261,0,84.906,3,3,0
90389,0,3031.34,2,1,0
90517,0,27.794,2,2,0
90773,0,1.89,2,1,0
90901,0,3666.853,20,15,1
91029,0,46.494,4,4,0
91157,0,1056.643,10,8,0
91413,0,742.725,8,6,0
91541,0,45.885,2,1,0
91669,0,201.357,3,3,0
91797,0,505.825,12,5,1
92053,0,25.162,2,1,0
92181,0,642.63,5,5,0
92309,0,48.006,3,2,0
92437,0,79.14,6,4,0
92693,0,147.143,3,3,0
92821,0,19.547,2,2,0
92949,0,257.923,2,2,0
93077,0,56.815,2,2,0
93333,0,881.398,6,3,0
93461,0,423.067,2,2,0
93589,0,84.347,2,2,0
93717,0,63.124,2,2,0
93973,0,564.859,5,5,0
94101,0,2798.016,2,2,0
94229,0,226.358,2,1,0
94357,0,150.967,3,1,0
94613,0,165.621,4,4,0
94741,0,525.047,4,4,0
94869,0,143.739,5,2,1
94997,0,273.232,3,3,0
95253,0,47.611,2,2,0
95381,0,2.341,2,1,0
95509,0,772.142,6,5,0
95637,0,2.608,2,1,0
95893,0,99.941,2,2,0
96021,0,1917.044,3,2,1
96149,0,32.011,2,1,1
96277,0,172.044,7,4,0
96533,0,222.805,3,3,0
96661,0,67.696,3,3,0
96789,0,45.929,2,1,0
96917,0,42.627,2,2,0
97173,0,1828.954,8,7,1
97301,0,1686.815,4,3,0
97429,0,42.362,2,2,0
97557,0,201.823,3,1,1
97813,0,314.596,2,2,0
97941,0,1097.309,18,13,0
98069,0,115.945,2,2,0
98197,0,57.665,2,2,0
98453,0,386.366,4,3,0
98581,0,154.712,3,3,0
98709,0,145.585,4,2,0
98837,0,162.382,2,2,0
99093,0,70.553,2,2,0
99221,0,61.592,2,2,0
99349,0,83.298,3,3,0
99477,0,890.082,6,4,0
99733,0,33.773,2,2,0
99861,0,876.608,4,4,0
99989,0,303.521,2,2,0
100117,0,175.581,4,3,0
100373,0,66.681,3,2,0
100501,0,43.012,4,1,0
100629,0,998.943,11,11,0
100757,0,207.703,2,2,0
101013,0,321.589,3,3,0
101141,0,746.041,9,9,0
101269,0,49.027,3,3,0
101397,0,203.603,5,1,0
101653,0,41.122,2,2,0
101781,0,222.282,9,8,0
101909,0,532.855,5,5,0
102037,0,444.918,3,3,0
102293,0,284.618,5,5,0
102421,0,559.288,4,2,0
102549,0,95.264,3,3,0
102677,0,62.042,2,2,0
102933,0,94.524,6,4,0
103061,0,114.936,2,2,0
103189,0,1.217,2,1,0
103317,0,1845.496,11,4,0
103573,0,86.741,2,2,0
103701,0,0.0,1,1,0
103829,0,48.537,2,2,0
103957,0,134.823,2,1,0
104213,0,26.234,2,2,0
104341,0,1246.6,17,11,1
104469,0,1257.736,13,10,1
104597,0,51.378,2,1,0
104853,0,471.624,2,2,0
104981,0,106.671,2,2,0
105109,0,42.292,3,1,0
105237,0,113.826,3,3,0
105493,0,1314.571,3,2,0
105621,0,235.212,2,1,0
105749,0,588.764,6,4,1
105877,0,278.096,2,2,0
106133,0,68.707,2,2,0
106261,0,1.351,2,1,0
106389,0,41.721,2,2,0
106517,0,97.076,3,2,0
106773,0,65.268,2,1,0
106901,0,126.388,2,2,0
107029,0,50.402,2,2,0
107157,0,19.832,2,2,0
107413,0,146.026,3,2,0
107541,0,0.0,1,1,0
107669,0,2.868,2,1,0
107797,0,1599.386,4,3,0
108053,0,1614.554,2,1,0
108181,0,124.078,4,3,1
108309,0,34.675,2,2,0
108437,0,92.13,2,1,0
108693,0,3353.209,6,6,0
108821,0,538.151,3,2,0
108949,0,228.639,2,2,0
109077,0,2459.23,7,4,0
109333,0,129.213,3,3,0
109461,0,105.689,6,3,0
109589,0,26.955,2,2,0
109717,0,52.969,2,1,0
109973,0,33.967,2,1,0
110101,0,130.434,2,2,0
110229,0,0.0,1,1,0
110357,0,530.365,3,2,0
110613,0,41.265,3,1,1
110741,0,504.895,6,4,0
110869,0,23.021,2,2,0
110997,0,77.04,4,2,1
111253,0,205.78,3,3,0
111381,0,1.597,2,1,0
111509,0,59.814,2,2,0
111637,0,128.727,5,5,0
111893,0,24.21,2,2,0
112021,0,23.525,3,1,1
112149,0,90.4,4,3,0
112277,0,98.699,5,5,0
112533,0,290.846,3,2,1
112661,0,0.0,1,1,0
112789,0,53.13,2,2,0
112917,0,60.394,2,2,0
113173,0,0.01,2,2,0
113301,0,0.0,1,1,0
113429,0,82.976,2,2,0
113557,0,88.226,2,2,0
113813,0,335.828,7,4,0
113941,0,453.249,2,2,0
114069,0,2229.734,12,6,0
114197,0,0.0,1,1,0
114453,0,59.786,3,2,0
114581,0,2694.14,3,3,0
114709,0,23.79,2,2,0
114837,0,138.889,3,3,0
115093,0,1503.86,7,7,0
115221,0,39.2,2,1,0
115349,0,140.858,5,4,0
115477,0,38.375,2,2,0
115733,0,0.0,1,1,0
115861,0,317.98,4,4,0
115989,0,0.0,1,1,0
116117,0,264.732,5,5,0
116373,0,647.111,3,1,1
116501,0,242.29,6,6,0
116629,0,1168.421,9,7,0
116757,0,2.959,3,1,0
117013,0,29.058,2,2,0
117141,0,155.092,4,3,0
117269,0,187.461,2,2,0
117397,0,49.176,2,2,0
117653,0,0.0,1,1,0
117781,0,592.614,3,2,0
117909,0,0.041,2,1,0
118037,0,40.138,2,2,0
118293,0,0.0,1,1,0
118421,0,23.249,2,2,0
118549,0,1.335,2,1,0
118677,0,570.485,2,2,0
118933,0,75.438,3,2,0
119061,0,876.509,6,4,0
119189,0,125.877,2,2,0
119317,0,0.0,1,1,0
119573,0,1815.26,10,4,1
119701,0,126.417,5,4,0
119829,0,35.601,3,3,0
119957,0,0.0,1,1,0
120213,0,113.479,8,7,0
120341,0,839.328,4,4,0
120469,0,108.133,4,4,0
120597,0,272.046,4,2,0
120853,0,8.126,2,1,0
120981,0,0.0,1,1,0
121109,0,64.602,2,2,0
121237,0,223.598,4,3,0
121493,0,322.604,4,3,0
121621,0,649.4,2,1,0
121749,0,525.634,5,4,0
121877,0,1411.076,8,2,0
122133,0,21.263,2,2,0
122261,0,1266.37,10,3,1
122389,0,145.447,3,2,0
122517,0,125.088,2,2,0
122773,0,365.801,3,2,0
122901,0,31.846,2,1,0
123029,0,1614.557,6,6,0
123157,0,889.372,14,13,0
123413,0,64.663,5,3,0
123541,0,27.199,3,1,0
123669,0,53.321,2,2,0
123797,0,115.056,3,3,0
124053,0,202.391,2,2,0
124181,0,145.309,6,3,0
124309,0,329.68,5,4,0
124437,0,134.963,3,3,0
124693,0,20.137,5,5,0
124821,0,139.231,2,2,0
124949,0,1.215,2,1,0
125077,0,410.425,5,5,0
125333,0,754.513,8,8,0
125461,0,2.59,2,1,1
125589,0,1.894,2,1,0
125717,0,0.0,1,1,0
125973,0,286.145,4,3,0
126101,0,1852.444,8,8,0
126229,0,622.059,3,1,1
126357,0,70.896,2,2,0
126613,0,72.862,3,2,0
126741,0,136.349,4,3,0
126869,0,1382.807,11,5,0
126997,0,308.121,2,2,0
127253,0,54.281,2,2,0
127381,0,244.057,4,2,0
127509,0,2047.156,4,3,0
127637,0,50.044,2,2,0
127893,0,2764.698,5,1,0
128021,0,27.261,3,2,0
128149,0,114.323,2,2,0
128277,0,1435.297,33,12,1
128533,0,10.252,2,2,0
128661,0,227.074,4,1,0
128789,0,287.204,8,8,0
128917,0,76.731,3,2,1
129173,0,74.819,2,2,0
129301,0,3941.642,10,3,0
129429,0,677.04,4,3,0
129557,0,4.019,7,7,0
129813,0,141.846,5,3,0
129941,0,0.0,1,1,0
130069,0,491.308,2,1,0
130197,0,51.832,2,2,0
130453,0,0.0,1,1,0
130581,0,152.354,2,2,0
130709,0,3311.3,12,9,1
130837,0,208.467,3,3,0
131093,0,803.717,11,8,0
131221,0,1104.544,6,4,0
131349,0,114.999,2,2,0
131477,0,0.0,1,1,0
131733,0,0.0,1,1,0
131861,0,1875.891,5,3,0
131989,0,0.0,1,1,0
132117,0,571.339,4,4,0
132373,0,39.695,3,3,0
132501,0,223.408,3,3,0
132629,0,222.669,2,2,0
132757,0,216.157,6,2,0
133013,0,152.44,3,3,0
133141,0,373.088,6,5,0
133269,0,116.068,3,2,0
133397,0,0.967,2,1,0
133653,0,105.618,3,3,0
133781,0,340.87,6,6,0
133909,0,799.654,13,5,1
134037,0,1.426,2,1,0
134293,0,0.0,1,1,0
134421,0,979.981,10,8,0
134549,0,27.307,2,2,0
134677,0,34.285,2,2,0
134933,0,0.075,2,1,0
135061,0,1221.333,9,9,0
135189,0,43.893,2,1,0
135317,0,39.088,2,2,0
135573,0,249.907,5,5,0
135701,0,1.586,2,1,0
135829,0,49.314,2,2,0
135957,0,61.208,2,2,0
136213,0,68.68,2,2,0
136341,0,1111.847,4,4,0
136469,0,71.419,2,2,0
136597,0,567.493,5,4,0
136853,0,30.516,2,2,0
136981,0,516.493,7,6,0
137109,0,0.0,1,1,0
137237,0,28.533,2,2,0
137493,0,487.553,3,1,0
137621,0,145.383,2,2,0
137749,0,28.273,2,2,0
137877,0,75.865,3,3,0
138133,0,99.325,2,1,0
138261,0,36.39,2,1,0
138389,0,327.762,3,3,0
138517,0,214.588,3,3,0
138773,0,41.958,3,2,0
138901,0,945.153,8,3,1
139029,0,185.092,4,4,0
139157,0,693.149,2,2,0
139413,0,27.608,2,2,0
139541,0,214.377,8,8,0
139669,0,114.451,5,4,0
139797,0,1915.971,2,1,0
140053,0,785.724,16,4,0
140181,0,138.174,3,3,0
140309,0,43.892,2,2,0
140437,0,33.241,2,2,0
140693,0,78.002,3,3,0
140821,0,0.0,1,1,0
140949,0,75.088,4,3,0
141077,0,1.187,2,1,0
141333,0,629.896,5,2,0
141461,0,192.197,3,3,0
141589,0,247.062,7,6,0
141717,0,214.909,2,1,0
141973,0,672.118,6,4,0
142101,0,129.502,4,3,0
142229,0,21.158,2,2,0
142357,0,859.616,7,7,0
142613,0,1299.809,3,3,0
142741,0,51.0,2,2,0
142869,0,45.192,2,2,0
142997,0,78.64,3,3,0
143253,0,54.894,2,1,0
143381,0,140.138,2,2,0
143509,0,227.439,3,3,0
143637,0,623.828,8,5,0
143893,0,511.24,9,5,1
144021,0,144.919,3,3,0
144149,0,155.437,4,4,0
144277,0,17.48,2,2,0
144533,0,142.695,3,2,0
144661,0,728.494,4,1,0
144789,0,54.766,3,3,0
144917,0,18.439,2,2,0
145173,0,2.437,2,1,0
145301,0,39.902,2,1,0
145429,0,81.522,3,2,0
145557,0,245.707,5,3,0
145813,0,0.0,1,1,0
145941,0,1976.04,2,1,0
146069,0,94.404,2,2,0
146197,0,63.386,3,2,0
146453,0,96.495,2,2,0
146581,0,1379.181,5,3,0
146709,0,0.0,1,1,0
146837,0,1688.414,6,5,0
147093,0,93.851,2,1,0
147221,0,388.792,6,2,0
147349,0,447.578,4,4,0
147477,0,561.149,6,6,0
147733,0,71.216,3,1,0
