session,sales,duration,clicks,items,buy
35081,0,185.565,4,2,0
35209,0,0.0,1,1,0
35337,0,563.678,4,4,0
35593,0,149.394,4,3,0
35721,0,43.181,2,2,0
35849,0,62.858,2,2,0
35977,0,655.184,3,3,0
36233,0,352.008,6,4,0
36361,0,364.739,2,2,0
36489,0,778.203,5,5,0
36617,0,695.869,5,3,0
36873,0,195.93,5,5,0
37001,0,440.732,8,8,0
37129,0,100.544,3,3,0
37257,0,139.357,4,4,0
37513,0,2887.932,9,6,0
37641,0,104.235,2,2,0
37769,0,184.703,3,3,0
37897,0,79.384,2,2,0
38153,0,2.109,2,1,0
38281,0,633.823,10,7,0
38409,0,200.597,3,3,0
38537,0,163.583,3,3,0
38793,0,382.421,3,1,1
38921,0,26.99,2,2,0
39049,0,0.0,1,1,0
39177,0,399.036,5,5,0
39433,0,93.682,3,3,0
39561,0,125.272,4,3,0
39689,0,201.08,3,3,0
39817,0,0.0,1,1,0
40073,0,0.0,1,1,0
40201,0,98.374,2,2,0
40329,0,1463.787,3,3,0
40457,0,118.02,4,3,1
40713,0,1405.231,16,14,0
40841,0,11.893,2,2,0
40969,0,585.926,4,3,0
41097,0,1625.542,3,2,0
41353,0,0.0,1,1,0
41481,0,802.491,14,1,0
41609,0,71.523,3,3,0
41737,0,779.136,12,5,0
41993,0,8.456,2,2,0
42121,0,2041.635,7,4,0
42249,0,889.192,4,3,0
42377,0,9.765,2,1,0
42633,0,339.66,7,3,1
42761,0,105.01,2,2,0
42889,0,195.504,3,1,0
43017,0,136.411,5,3,0
43273,0,129.952,2,2,0
43401,0,819.306,22,12,1
43529,0,26.019,2,1,0
43657,0,257.956,6,6,0
43913,0,85.938,3,2,0
44041,0,225.891,6,6,0
44169,0,234.669,7,4,0
44297,0,445.638,4,3,0
44553,0,136.205,3,2,0
44681,0,281.363,4,3,0
44809,0,895.937,6,4,0
44937,0,607.182,5,5,0
45193,0,39.142,3,2,1
45321,0,107.591,3,3,0
45449,0,144.292,4,3,0
45577,0,564.11,2,2,0
45833,0,121.738,2,2,0
45961,0,117.878,4,4,0
46089,0,355.761,7,7,0
46217,0,22.453,2,2,0
46473,0,0.0,1,1,0
46601,0,1448.35,6,6,0
46729,0,463.791,7,5,0
46857,0,0.0,1,1,0
47113,0,494.035,2,2,0
47241,0,40.801,2,1,0
47369,0,339.34,4,2,1
47497,0,221.242,2,2,0
47753,0,64.679,2,2,0
47881,0,46.835,4,3,0
48009,0,307.115,4,3,0
48137,0,289.212,4,3,0
48393,0,70.355,2,1,0
48521,0,3314.784,27,13,0
48649,0,235.524,5,4,0
48777,0,2540.959,19,11,1
49033,0,657.026,2,1,1
49161,0,100.74,3,3,0
49289,0,1120.719,4,3,1
49417,0,221.976,4,4,0
49673,0,278.546,3,3,0
49801,0,124.529,2,2,0
49929,0,327.241,5,4,0
50057,0,2825.999,3,1,0
50313,0,45.661,2,1,0
50441,0,1103.595,3,3,0
50569,0,286.587,3,3,0
50697,0,1.921,2,1,0
50953,0,204.331,4,4,0
51081,0,0.056,2,1,0
51209,0,83.199,6,3,0
51337,0,418.207,3,1,0
51593,0,1.429,2,1,0
51721,0,973.837,5,5,0
51849,0,572.067,13,11,0
51977,0,173.23,2,1,0
52233,0,58.081,2,2,0
52361,0,72.11,3,3,0
52489,0,37.05,2,2,0
52617,0,97.151,2,2,0
52873,0,1047.221,2,2,0
53001,0,216.5,10,5,0
53129,0,39.841,3,1,0
53257,0,613.983,2,2,0
53513,0,49.246,3,3,0
53641,0,103.842,3,1,1
53769,0,320.374,3,3,0
53897,0,280.716,2,1,0
54153,0,103.124,2,2,0
54281,0,55.998,2,2,0
54409,0,37.337,2,2,0
54537,0,180.494,2,2,0
54793,0,250.943,5,4,0
54921,0,109.238,2,2,0
55049,0,747.075,4,3,0
55177,0,219.034,2,2,0
55433,0,50.384,4,2,1
55561,0,103.71,2,2,0
55689,0,329.294,2,2,0
55817,0,243.62,2,2,0
56073,0,245.928,3,3,0
56201,0,84.676,2,2,0
56329,0,84.647,2,2,0
56457,0,37.116,2,2,0
56713,0,446.535,7,3,1
56841,0,439.268,3,2,0
56969,0,413.663,7,4,0
57097,0,57.388,2,1,0
57353,0,110.294,2,2,0
57481,0,269.238,4,4,0
57609,0,32.101,2,1,0
57737,0,363.887,2,1,0
57993,0,331.62,6,4,0
58121,0,58.415,2,2,0
58249,0,113.28,4,3,0
58377,0,3045.28,4,3,0
58633,0,189.273,4,4,0
58761,0,1025.117,4,1,0
58889,0,2157.234,8,5,0
59017,0,803.552,4,4,0
59273,0,45.563,2,1,1
59401,0,2.42,2,1,0
59529,0,597.64,3,1,1
59657,0,132.245,2,2,0
59913,0,157.477,2,2,0
60041,0,373.305,4,3,0
60169,0,79.45,2,2,0
60297,0,0.0,1,1,0
60553,0,0.067,2,1,0
60681,0,165.895,3,2,0
60809,0,41.535,2,2,0
60937,0,226.352,2,1,0
61193,0,174.588,4,4,0
61321,0,19.293,2,2,0
61449,0,35.103,2,2,0
61577,0,180.59,4,2,0
61833,0,24.126,3,2,0
61961,0,86.328,3,3,0
62089,0,213.527,3,2,0
62217,0,132.017,2,2,0
62473,0,269.837,2,2,0
62601,0,2010.117,10,9,0
62729,0,0.0,1,1,0
62857,0,51.687,2,2,0
63113,0,788.901,7,6,0
63241,0,956.359,2,2,0
63369,0,2.253,2,1,0
63497,0,105.026,5,5,0
63753,0,124.048,6,3,0
63881,0,1744.496,2,1,0
64009,0,90.595,2,2,0
64137,0,214.57,2,1,0
64393,0,217.203,2,2,0
64521,0,991.785,4,3,0
64649,0,225.147,2,2,0
64777,0,48.48,2,2,0
65033,0,87.707,2,1,0
65161,0,16.938,2,1,0
65289,0,0.0,1,1,0
65417,0,76.084,3,3,0
65673,0,77.266,2,1,0
65801,0,6.633,2,1,1
65929,0,523.043,6,3,0
66057,0,85.255,4,3,0
66313,0,702.465,5,5,0
66441,0,86.642,3,2,0
66569,0,4.441,2,1,0
66697,0,1098.743,6,6,0
66953,0,301.627,7,6,0
67081,0,5448.022,25,9,1
67209,0,156.363,3,3,0
67337,0,33.65,2,2,0
67593,0,877.533,17,11,0
67721,0,222.875,2,2,0
67849,0,403.513,3,3,1
67977,0,37.565,2,2,0
68233,0,264.979,4,4,0
68361,0,1.227,2,1,0
68489,0,33.718,3,2,0
68617,0,388.281,5,5,0
68873,0,0.0,1,1,0
69001,0,57.581,2,2,0
69129,0,53.107,4,2,0
69257,0,200.659,4,4,0
69513,0,48.075,2,1,0
69641,0,1749.135,2,1,0
69769,0,150.575,6,6,0
69897,0,287.015,2,2,0
70153,0,1519.282,20,8,1
70281,0,174.303,3,2,0
70409,0,359.33,9,6,0
70537,0,548.336,5,5,0
70793,0,21.41,2,2,0
70921,0,676.757,4,4,0
71049,0,221.277,4,3,0
71177,0,34.816,2,2,0
71433,0,3.412,2,1,0
71561,0,0.152,2,1,0
71689,0,16.198,2,2,0
71817,0,30.76,2,2,0
72073,0,751.217,8,7,0
72201,0,228.665,3,2,0
72329,0,1323.67,19,10,0
72457,0,150.815,4,4,0
72713,0,176.709,5,5,0
72841,0,298.353,5,4,0
72969,0,31.522,3,3,0
73097,0,287.669,2,1,1
73353,0,823.818,15,7,1
73481,0,418.662,5,5,0
73609,0,61.812,4,2,0
73737,0,55.446,2,2,0
73993,0,45.276,2,2,0
74121,0,0.0,1,1,0
74249,0,87.084,2,2,0
74377,0,15.186,2,1,0
74633,0,0.0,1,1,0
74761,0,241.371,2,2,0
74889,0,691.571,3,2,0
75017,0,26.768,2,2,0
75273,0,0.0,1,1,0
75401,0,108.364,2,2,0
75529,0,1616.746,3,1,0
75657,0,0.0,1,1,1
75913,0,418.382,3,2,0
76041,0,0.0,1,1,0
76169,0,295.498,5,2,0
76297,0,64.904,2,2,0
76553,0,163.812,2,2,0
76681,0,323.997,4,2,1
76809,0,312.695,5,4,0
76937,0,196.945,5,4,0
77193,0,153.16,5,5,0
77321,0,12.722,2,2,0
77449,0,64.443,2,2,0
77577,0,210.747,2,2,0
77833,0,0.0,1,1,0
77961,0,37.256,2,2,0
78089,0,265.958,5,4,0
78217,0,1193.058,9,6,0
78473,0,1881.637,5,4,0
78601,0,245.768,4,4,0
78729,0,170.631,4,4,0
78857,0,328.171,4,3,0
79113,0,146.863,2,2,0
79241,0,0.0,1,1,0
79369,0,206.287,8,6,0
79497,0,11909.862,43,14,1
79753,0,0.0,1,1,0
79881,0,3144.118,4,3,0
80009,0,669.641,8,8,0
80137,0,0.0,1,1,0
80393,0,479.532,3,3,0
80521,0,2.344,3,1,0
80649,0,166.589,3,2,0
80777,0,96.752,2,2,0
81033,0,26.284,2,2,0
81161,0,287.843,2,1,0
81289,0,25.855,2,2,0
81417,0,51.23,2,2,0
81673,0,28.103,3,2,0
81801,0,197.136,7,2,1
81929,0,60.447,2,2,0
82057,0,149.283,2,2,0
82313,0,53.65,2,2,0
82441,0,51.326,2,2,0
82569,0,381.66,6,4,0
82697,0,16.083,2,1,0
82953,0,0.736,2,2,0
83081,0,6.105,2,2,0
83209,0,420.669,2,1,0
83337,0,125.648,5,2,0
83593,0,59.854,3,2,0
83721,0,112.217,4,4,0
83849,0,98.319,2,2,0
83977,0,103.904,2,2,0
84233,0,12.326,2,2,0
84361,0,49.41,2,1,1
84489,0,773.322,8,6,0
84617,0,11.147,2,2,0
84873,0,0.0,1,1,0
85001,0,159.873,2,2,0
85129,0,0.0,1,1,0
85257,0,0.8,2,1,0
85513,0,289.087,3,3,0
85641,0,48.071,2,2,0
85769,0,2736.268,3,2,0
85897,0,293.698,3,1,0
86153,0,118.469,3,3,0
86281,0,128.829,5,2,0
86409,0,219.933,3,3,0
86537,0,327.067,4,2,0
86793,0,174.697,2,2,0
86921,0,568.267,2,2,0
87049,0,0.0,1,1,0
87177,0,263.062,2,2,0
87433,0,242.876,3,2,0
87561,0,288.732,2,2,0
87689,0,296.25,2,2,0
87817,0,1065.392,4,3,1
88073,0,315.879,3,3,0
88201,0,209.514,4,3,0
88329,0,0.0,1,1,0
88457,0,1149.698,6,6,0
88713,0,310.728,5,5,0
88841,0,29.34,3,2,0
88969,0,1.545,2,1,0
89097,0,9.833,2,2,0
89353,0,92.107,2,1,0
89481,0,205.866,6,3,0
89609,0,19.701,2,2,0
89737,0,195.0,2,2,0
89993,0,1317.464,9,6,0
90121,0,87.754,2,2,0
90249,0,77.173,2,1,0
90377,0,203.979,5,4,0
90633,0,7.604,2,1,0
90761,0,23.58,2,2,0
90889,0,66.765,4,4,0
91017,0,0.0,1,1,0
91273,0,67.87,2,2,0
91401,0,94.333,2,2,0
91529,0,39.675,2,1,0
91657,0,0.655,2,1,0
91913,0,0.0,1,1,0
92041,0,154.651,2,2,0
92169,0,94.925,2,2,0
92297,0,203.38,2,2,0
92553,0,323.145,2,2,0
92681,0,105.874,3,3,0
92809,0,183.138,5,3,0
92937,0,38.819,3,3,0
93193,0,448.578,5,4,0
93321,0,90.766,2,2,0
93449,0,43.71,2,1,1
93577,0,1064.925,9,5,0
93833,0,2404.251,18,18,0
93961,0,105.804,2,2,0
94089,0,59.873,2,2,0
94217,0,72.561,2,1,0
94473,0,23.275,2,2,0
94601,0,117.7,2,2,0
94729,0,0.049,2,1,0
94857,0,1514.815,5,3,0
95113,0,17.974,4,2,0
95241,0,768.695,8,2,1
95369,0,1394.369,5,5,0
95497,0,347.27,4,4,0
95753,0,663.737,9,3,0
95881,0,0.0,1,1,0
96009,0,15.359,2,2,0
96137,0,48.039,2,2,0
96393,0,0.0,1,1,0
96521,0,272.459,3,2,0
96649,0,478.111,3,3,0
96777,0,877.538,3,3,0
97033,0,19.849,2,2,0
97161,0,192.045,4,4,0
97289,0,67.773,2,2,0
97417,0,1510.934,5,2,0
97673,0,184.265,2,2,0
97801,0,289.402,5,4,0
97929,0,156.202,2,1,0
98057,0,439.853,3,3,0
98313,0,46.372,2,1,0
98441,0,2174.543,7,3,0
98569,0,250.563,4,4,0
98697,0,64.47,3,3,0
98953,0,211.179,4,2,1
99081,0,3774.43,45,31,0
99209,0,84.317,3,3,0
99337,0,48.196,3,2,0
99593,0,434.847,7,7,0
99721,0,98.48,3,2,0
99849,0,50.717,2,1,0
99977,0,131.224,3,3,0
100233,0,59.983,3,2,0
100361,0,65.012,2,1,0
100489,0,125.743,4,3,0
100617,0,372.644,3,3,0
100873,0,0.105,2,1,0
101001,0,55.456,3,1,0
101129,0,898.964,7,4,0
101257,0,339.504,2,2,0
101513,0,113.274,3,2,0
101641,0,1613.092,4,2,0
101769,0,0.0,1,1,0
101897,0,0.0,1,1,0
102153,0,41.134,2,2,0
102281,0,2.926,2,1,0
102409,0,126.095,2,2,0
102537,0,91.828,2,2,0
102793,0,614.361,9,4,0
102921,0,165.165,2,2,0
103049,0,0.0,1,1,0
103177,0,1387.545,3,3,0
103433,0,154.712,2,1,0
103561,0,148.755,2,1,0
103689,0,2632.975,7,6,0
103817,0,0.0,1,1,0
104073,0,0.0,1,1,0
104201,0,39.061,2,2,0
104329,0,1.759,2,1,0
104457,0,141.984,3,2,0
104713,0,476.657,4,3,0
104841,0,77.898,2,2,0
104969,0,258.317,2,2,0
105097,0,6.383,2,1,0
105353,0,151.985,5,5,0
105481,0,41.147,3,3,0
105609,0,98.299,3,2,0
105737,0,43.707,2,1,0
105993,0,1504.268,2,2,0
106121,0,642.601,4,2,0
106249,0,132.037,3,2,0
106377,0,577.184,6,3,0
106633,0,33.987,2,1,0
106761,0,196.013,3,3,0
106889,0,157.537,4,3,0
107017,0,0.0,1,1,0
107273,0,1094.211,7,2,1
107401,0,86.285,2,1,1
107529,0,52.045,2,2,0
107657,0,18.536,5,5,0
107913,0,79.038,2,1,0
108041,0,438.305,5,4,0
108169,0,82.558,3,2,0
108297,0,19.702,2,2,0
108553,0,453.916,7,5,1
108681,0,692.666,3,3,0
108809,0,83.848,2,2,0
108937,0,4.979,2,2,0
109193,0,68.882,2,2,0
109321,0,42.372,2,1,0
109449,0,1290.881,19,16,0
109577,0,310.569,4,2,0
109833,0,91.304,4,2,0
109961,0,154.097,2,2,0
110089,0,29.481,4,1,0
110217,0,58.093,2,2,0
110473,0,180.048,2,2,0
110601,0,36.662,2,2,0
110729,0,122.796,3,3,0
110857,0,466.586,4,1,1
111113,0,0.0,1,1,0
111241,0,177.679,2,2,0
111369,0,31.978,2,2,0
111497,0,393.581,5,3,0
111753,0,64.772,2,2,0
111881,0,178.186,2,2,0
112009,0,70.331,3,3,0
112137,0,409.525,4,2,0
112393,0,90.212,2,2,0
112521,0,65.295,2,2,0
112649,0,867.792,6,6,0
112777,0,108.978,4,3,0
113033,0,28.91,2,1,0
113161,0,468.733,2,2,0
113289,0,228.594,4,2,0
113417,0,1591.864,2,2,0
113673,0,518.907,5,5,0
113801,0,0.0,1,1,0
113929,0,223.351,5,5,0
114057,0,33.884,3,2,0
114313,0,535.407,6,3,0
114441,0,60.247,4,2,1
114569,0,123.265,4,4,0
114697,0,76.524,2,2,0
114953,0,123.301,2,2,0
115081,0,0.0,1,1,0
115209,0,166.566,5,5,0
115337,0,674.436,11,7,1
115593,0,12.841,2,1,0
115721,0,650.862,5,4,0
115849,0,0.0,1,1,0
115977,0,148.343,2,2,0
116233,0,611.638,6,4,1
116361,0,31.202,2,2,0
116489,0,1237.58,8,8,0
116617,0,141.916,3,3,0
116873,0,139.986,4,3,0
117001,0,147.552,2,2,0
117129,0,15.801,2,2,0
117257,0,48.304,2,2,0
117513,0,217.056,4,3,0
117641,0,151.378,4,3,0
117769,0,339.916,7,5,0
117897,0,104.205,2,2,0
118153,0,61.632,2,2,0
118281,0,1573.361,6,5,0
118409,0,767.55,2,2,0
118537,0,467.382,2,2,0
118793,0,468.575,3,3,0
118921,0,0.0,1,1,0
119049,0,199.908,4,3,0
119177,0,41.867,2,2,0
119433,0,3.053,2,2,0
119561,0,212.06,2,2,0
119689,0,21.982,2,1,0
119817,0,1102.068,3,2,0
120073,0,28.495,2,2,0
120201,0,73.423,2,2,0
120329,0,39.909,2,2,0
120457,0,235.414,3,2,0
120713,0,145.616,3,3,0
120841,0,248.265,2,2,0
120969,0,1386.571,6,4,0
121097,0,98.063,3,3,0
121353,0,95.509,6,2,0
121481,0,1124.884,7,7,0
121609,0,0.0,1,1,0
121737,0,1.098,2,1,0
121993,0,806.08,17,13,0
122121,0,357.149,4,4,0
122249,0,0.0,1,1,0
122377,0,2080.907,2,1,0
122633,0,760.696,5,4,0
122761,0,2093.465,5,3,0
122889,0,198.841,2,1,0
123017,0,1.729,2,1,0
123273,0,73.163,2,2,0
123401,0,56.194,2,2,0
123529,0,178.338,2,2,0
123657,0,199.268,2,2,0
123913,0,104.481,2,2,0
124041,0,46.609,3,3,0
124169,0,245.144,2,2,0
124297,0,228.882,2,1,0
124553,0,1429.677,8,5,1
124681,0,1976.392,7,6,0
124809,0,1989.555,24,19,0
124937,0,2169.573,20,20,0
125193,0,413.509,4,4,0
125321,0,415.542,3,2,0
125449,0,61.901,2,2,0
125577,0,211.034,3,3,0
125833,0,1884.717,2,2,0
125961,0,248.711,4,4,0
126089,0,150.11,4,2,0
126217,0,197.531,2,2,0
126473,0,103.332,2,1,0
126601,0,1.586,2,1,0
126729,0,445.011,2,1,0
126857,0,195.552,2,2,0
127113,0,1225.165,8,7,0
127241,0,181.344,2,2,0
127369,0,39.32,2,2,0
127497,0,103.179,3,2,0
127753,0,0.0,1,1,0
127881,0,252.11,8,2,0
128009,0,369.15,5,4,0
128137,0,93.972,2,2,0
128393,0,1499.565,7,6,0
128521,0,2948.542,6,3,0
128649,0,49.991,2,2,0
128777,0,85.003,3,3,0
129033,0,0.0,1,1,0
129161,0,124.893,4,3,0
129289,0,0.0,1,1,0
129417,0,247.743,8,4,1
129673,0,351.822,5,4,1
129801,0,2249.658,9,5,0
129929,0,155.716,3,3,0
130057,0,30.391,3,3,0
130313,0,54.487,2,1,0
130441,0,465.146,11,5,0
130569,0,1780.475,13,13,0
130697,0,77.898,4,4,0
130953,0,14.194,2,1,0
131081,0,0.0,1,1,0
131209,0,404.377,2,2,0
131337,0,0.0,1,1,0
131593,0,379.453,2,1,0
131721,0,9.498,2,2,0
131849,0,280.557,2,2,0
131977,0,0.0,1,1,0
132233,0,248.055,4,4,0
132361,0,6.663,3,1,0
132489,0,22.332,2,1,0
132617,0,121.991,5,3,0
132873,0,442.548,8,5,0
133001,0,87.901,2,2,0
133129,0,363.802,4,4,0
133257,0,417.901,11,5,0
133513,0,36.804,2,1,0
133641,0,76.378,2,2,0
133769,0,1060.597,11,7,0
133897,0,49.01,3,3,0
134153,0,22.57,2,1,0
134281,0,55.825,2,2,0
134409,0,412.952,2,2,0
134537,0,850.899,7,5,0
134793,0,112.563,3,3,0
134921,0,156.704,2,2,0
135049,0,92.738,3,1,0
135177,0,25.529,2,1,0
135433,0,0.0,1,1,0
135561,0,458.635,3,3,0
135689,0,88.74,2,1,0
135817,0,811.215,5,4,0
136073,0,805.06,12,11,0
136201,0,267.422,5,5,0
136329,0,0.0,1,1,0
136457,0,11.098,3,1,0
136713,0,108.841,4,3,1
136841,0,1340.418,3,3,0
136969,0,211.627,2,2,0
137097,0,158.019,4,2,0
137353,0,45.414,2,1,0
137481,0,389.457,8,8,0
137609,0,25.303,2,2,0
137737,0,133.746,4,1,0
137993,0,2085.862,13,6,0
138121,0,3.285,2,1,0
138249,0,403.796,3,3,0
138377,0,416.448,5,5,0
138633,0,685.853,3,3,0
138761,0,70.739,2,2,0
138889,0,130.285,2,2,0
139017,0,0.0,1,1,0
139273,0,168.195,2,2,0
139401,0,32.669,2,2,0
139529,0,2920.098,25,19,0
139657,0,133.828,5,3,0
139913,0,33.528,3,3,0
140041,0,0.0,1,1,0
140169,0,781.24,5,2,0
140297,0,164.83,2,2,0
140553,0,68.915,2,2,0
140681,0,511.574,2,2,0
140809,0,173.851,2,2,0
140937,0,414.151,3,3,0
141193,0,15.712,2,1,0
141321,0,199.693,8,6,0
141449,0,334.845,4,4,0
141577,0,61.259,2,2,0
141833,0,742.177,6,6,0
141961,0,161.417,2,2,0
142089,0,371.859,4,4,0
142217,0,155.142,3,3,0
142473,0,89.611,3,3,0
142601,0,80.808,3,3,0
142729,0,87.105,2,2,0
142857,0,203.858,6,6,0
143113,0,73.761,3,3,0
143241,0,145.671,2,1,0
143369,0,349.149,7,4,0
143497,0,25.489,2,1,0
143753,0,162.311,3,2,0
143881,0,525.981,3,3,0
144009,0,126.998,3,3,0
144137,0,321.48,4,4,0
144393,0,425.248,6,5,0
144521,0,694.545,2,1,0
144649,0,151.972,2,2,0
144777,0,127.654,2,1,0
145033,0,135.173,2,2,0
145161,0,923.31,7,5,0
145289,0,733.316,12,12,0
145417,0,1585.614,14,14,0
145673,0,101.643,3,3,0
145801,0,18.836,2,1,0
145929,0,85.232,6,2,0
146057,0,11.486,2,1,0
146313,0,2702.799,9,9,0
146441,0,133.494,3,2,0
146569,0,798.667,3,3,0
146697,0,2.353,2,2,0
146953,0,2888.938,5,2,0
147081,0,0.0,1,1,0
147209,0,151.226,2,1,0
147337,0,128.834,2,1,0
147593,0,244.873,2,1,0
147721,0,75.795,2,2,0
147849,0,1479.22,13,8,0
